vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,rate_code_id,store_and_fwd_flag,pickup_location_id,dropoff_location_id,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
1,17-01-2019 08:09,17-01-2019 08:26,1,2.9,1,N,75,141,1,13,0,0.5,4.1,0,0.3,17.9,
1,25-01-2019 07:19,25-01-2019 07:33,1,2.3,1,N,143,141,1,11.5,0,0.5,1.85,0,0.3,14.15,0
1,02-01-2019 11:25,02-01-2019 11:35,1,1.3,1,N,164,161,1,8.5,0,0.5,1.85,0,0.3,11.15,
1,27-01-2019 19:11,27-01-2019 19:23,1,2.1,1,N,239,262,1,10,0,0.5,2,0,0.3,12.8,0
1,16-01-2019 18:22,16-01-2019 18:25,1,0.5,1,N,264,264,1,4,1,0.5,1.7,0,0.3,7.5,
2,10-01-2019 19:00,10-01-2019 19:03,1,0.24,1,N,231,87,1,3.5,1,0.5,0,0,0.3,5.3,
2,29-01-2019 19:36,29-01-2019 19:43,1,1.45,1,N,186,161,1,7,1,0.5,1.76,0,0.3,10.56,0
1,06-01-2019 19:29,06-01-2019 19:46,1,3.1,1,N,79,48,2,14,1,0.5,0,0,0.3,15.8,
2,30-01-2019 16:13,30-01-2019 16:28,1,2.3,1,N,114,186,1,12,1,0.5,2.76,0,0.3,16.56,0
2,22-01-2019 05:55,22-01-2019 06:06,1,4.52,1,N,151,246,2,14.5,0,0.5,0,0,0.3,15.3,0
2,11-01-2019 20:02,11-01-2019 20:24,1,1.93,1,N,158,107,1,14,0.5,0.5,3.06,0,0.3,18.36,
1,13-01-2019 01:17,13-01-2019 01:29,1,1.2,1,N,249,148,1,8.5,0.5,0.5,1.95,0,0.3,11.75,
2,14-01-2019 09:02,14-01-2019 09:29,1,12.32,5,N,11,76,1,33.29,0,0.5,0,0,0.3,34.09,
1,30-01-2019 20:13,30-01-2019 20:18,1,0.9,1,N,236,263,1,5.5,0.5,0.5,1.35,0,0.3,8.15,0
1,10-01-2019 16:21,10-01-2019 16:37,1,1.6,1,N,162,43,1,11.5,1,0.5,2.65,0,0.3,15.95,
1,17-01-2019 17:51,17-01-2019 17:59,1,0.7,1,N,142,142,1,6.5,1,0.5,1.65,0,0.3,9.95,
4,06-01-2019 12:20,06-01-2019 12:33,1,3.09,1,N,237,24,1,12.5,0,0.5,2.66,0,0.3,15.96,
1,07-01-2019 16:07,07-01-2019 16:18,1,1.2,1,N,237,230,1,8.5,1,0.5,1,0,0.3,11.3,
1,03-01-2019 13:40,03-01-2019 13:50,1,1,1,N,164,68,2,7.5,0,0.5,0,0,0.3,8.3,
1,17-01-2019 21:54,17-01-2019 22:00,1,0.5,1,N,230,161,2,5.5,0.5,0.5,0,0,0.3,6.8,
2,14-01-2019 09:40,14-01-2019 10:01,1,9.31,1,N,100,138,1,27.5,0,0.5,6.81,5.76,0.3,40.87,
2,28-01-2019 10:35,28-01-2019 10:35,1,0.08,1,N,262,140,1,2.5,0,0.5,0.99,0,0.3,4.29,0
1,24-01-2019 08:26,24-01-2019 09:07,1,5.2,1,N,236,158,1,26.5,0,0.5,5.45,0,0.3,32.75,0
1,09-01-2019 11:29,09-01-2019 11:53,1,2.6,1,N,140,230,1,15.5,0,0.5,0,0,0.3,16.3,
1,12-01-2019 13:21,12-01-2019 13:29,1,1,1,N,234,186,1,7,0,0.5,1.95,0,0.3,9.75,
2,23-01-2019 18:14,23-01-2019 18:37,1,2.66,1,N,144,186,2,15,1,0.5,0,0,0.3,16.8,0
2,23-01-2019 12:47,23-01-2019 12:54,1,0.69,1,N,237,236,1,6,0,0.5,1.7,0,0.3,8.5,0
1,18-01-2019 13:02,18-01-2019 13:12,1,4.8,1,N,233,87,1,15.5,0,0.5,1.5,0,0.3,17.8,
2,14-01-2019 20:11,14-01-2019 20:19,1,1.5,1,N,233,137,2,8,0.5,0.5,0,0,0.3,9.3,
1,15-01-2019 23:53,16-01-2019 00:11,1,4.9,1,N,48,13,1,17.5,0.5,0.5,3.75,0,0.3,22.55,
1,18-01-2019 15:42,18-01-2019 16:24,1,10.6,1,N,234,138,1,35.5,0,0.5,8.4,5.76,0.3,50.46,
2,29-01-2019 20:41,29-01-2019 20:52,1,2.17,1,N,229,236,2,9.5,0.5,0.5,0,0,0.3,10.8,0
1,31-01-2019 21:53,31-01-2019 22:00,1,0.7,1,N,48,50,1,6,0.5,0.5,1.45,0,0.3,8.75,0
2,24-01-2019 05:56,24-01-2019 06:03,1,1.7,1,N,142,161,1,7,0.5,0.5,1.66,0,0.3,9.96,0
1,09-01-2019 17:24,09-01-2019 17:47,1,3.4,1,N,234,236,1,16.5,1,0.5,3.65,0,0.3,21.95,
1,29-01-2019 07:36,29-01-2019 07:40,1,0.9,1,N,90,186,2,5,0,0.5,0,0,0.3,5.8,0
1,09-01-2019 13:08,09-01-2019 13:13,1,0.7,1,N,237,141,1,5,0,0.5,1,0,0.3,6.8,
2,06-01-2019 09:54,06-01-2019 10:11,1,2.91,1,N,143,229,1,13,0,0.5,2.76,0,0.3,16.56,
1,11-01-2019 03:22,11-01-2019 03:36,1,5,1,N,229,83,2,16.5,0.5,0.5,0,0,0.3,17.8,
1,27-01-2019 17:50,27-01-2019 17:56,1,1.1,1,N,164,229,1,6.5,0,0.5,1.45,0,0.3,8.75,0
1,27-01-2019 06:06,27-01-2019 06:19,1,2.9,1,N,100,140,1,11.5,0,0.5,0,0,0.3,12.3,0
2,25-01-2019 23:59,26-01-2019 00:13,1,1.8,1,N,234,100,1,11,0.5,0.5,2.46,0,0.3,14.76,0
2,15-01-2019 23:42,16-01-2019 00:07,1,8.5,1,N,249,116,1,27.5,0.5,0.5,7.2,0,0.3,36,
2,29-01-2019 18:22,29-01-2019 18:46,1,2.86,1,N,237,234,1,16,1,0.5,3.56,0,0.3,21.36,0
1,22-01-2019 20:01,22-01-2019 20:08,1,0.6,1,N,164,137,1,6,0.5,0.5,1.45,0,0.3,8.75,0
1,09-01-2019 12:21,09-01-2019 12:39,1,2.4,1,N,114,161,2,13,0,0.5,0,0,0.3,13.8,
1,05-01-2019 16:30,05-01-2019 16:37,1,0.9,1,N,162,163,1,6,0,0.5,1.35,0,0.3,8.15,
1,03-01-2019 17:14,03-01-2019 17:17,1,0.9,1,N,236,237,1,4.5,1,0.5,1.25,0,0.3,7.55,
2,17-01-2019 16:55,17-01-2019 17:10,1,1.84,1,N,68,48,1,11,1,0.5,3.2,0,0.3,16,
1,02-01-2019 19:29,02-01-2019 19:38,1,1.3,1,N,164,230,1,7.5,1,0.5,1.85,0,0.3,11.15,
2,29-01-2019 16:00,29-01-2019 16:07,1,0.8,1,N,163,142,1,6.5,1,0.5,1,0,0.3,9.3,0
2,25-01-2019 11:19,25-01-2019 11:31,1,1.25,1,N,113,234,1,9,0,0.5,1.96,0,0.3,11.76,0
1,03-01-2019 12:56,03-01-2019 13:16,1,4.2,1,N,226,239,2,17.5,0,0.5,0,0,0.3,18.3,
2,02-01-2019 12:31,02-01-2019 12:48,1,2.37,1,N,158,170,2,12,0,0.5,0,0,0.3,12.8,
2,04-01-2019 09:33,04-01-2019 09:39,1,0.88,1,N,237,237,1,5.5,0,0.5,1,0,0.3,7.3,
1,16-01-2019 06:41,16-01-2019 06:55,1,2.4,1,N,264,264,1,11,0,0.5,0.01,0,0.3,11.81,
2,23-01-2019 15:59,23-01-2019 16:12,1,1.78,1,N,234,79,1,10,0,0.5,1.62,0,0.3,12.42,0
2,21-01-2019 10:23,21-01-2019 10:38,1,3.25,1,N,144,162,1,13,0,0.5,2.76,0,0.3,16.56,0
1,02-01-2019 12:32,02-01-2019 12:38,1,1.2,1,N,162,107,1,6,0,0.5,1.36,0,0.3,8.16,
2,31-01-2019 20:01,31-01-2019 20:26,1,6.74,1,N,162,33,1,22,0.5,0.5,4.66,0,0.3,27.96,0
2,18-01-2019 08:50,18-01-2019 09:01,1,1.8,1,N,158,68,1,9.5,0,0.5,2.06,0,0.3,12.36,
1,29-01-2019 12:45,29-01-2019 12:57,1,1.6,1,N,142,141,1,9.5,0,0.5,1.54,0,0.3,11.84,0
1,19-01-2019 03:28,19-01-2019 03:29,1,0.5,1,N,79,79,1,3.5,0.5,0.5,0.95,0,0.3,5.75,
2,10-01-2019 15:58,10-01-2019 16:42,1,12.13,1,N,48,212,1,38,0,0.5,0,0,0.3,38.8,
2,15-01-2019 22:16,15-01-2019 22:43,1,7.84,1,N,231,41,1,27,0.5,0.5,3,0,0.3,31.3,
2,05-01-2019 22:05,05-01-2019 22:11,1,0.89,1,N,142,237,1,6,0.5,0.5,1.82,0,0.3,9.12,
2,29-01-2019 10:46,29-01-2019 11:03,1,2.18,1,N,229,236,2,12,0,0.5,0,0,0.3,12.8,0
2,29-01-2019 17:24,29-01-2019 18:08,1,10.61,1,N,138,142,1,37,1,0.5,11.14,5.76,0.3,55.7,0
1,19-01-2019 01:27,19-01-2019 01:30,1,0.4,1,N,152,166,2,4,0.5,0.5,0,0,0.3,5.3,
1,11-01-2019 23:03,11-01-2019 23:15,1,2.4,1,N,164,48,1,10.5,0.5,0.5,2.35,0,0.3,14.15,
2,21-01-2019 17:54,21-01-2019 17:59,1,1.23,1,N,230,43,1,6,0,0.5,1,0,0.3,7.8,0
1,31-01-2019 17:06,31-01-2019 17:17,1,1.2,1,N,100,163,2,8,1,0.5,0,0,0.3,9.8,0
1,18-01-2019 17:23,18-01-2019 17:35,1,1.6,1,N,161,234,1,9.5,1,0.5,2.8,0,0.3,14.1,
2,08-01-2019 06:13,08-01-2019 06:19,1,2.08,1,N,79,229,1,7.5,0,0.5,1,0,0.3,9.3,
1,15-01-2019 19:46,15-01-2019 19:54,1,4.3,1,N,231,4,2,13.5,0.5,0.5,0,0,0.3,14.8,
2,29-01-2019 16:44,29-01-2019 16:57,1,2.29,1,N,238,141,1,11,1,0.5,0,0,0.3,12.8,0
1,31-01-2019 20:19,31-01-2019 20:26,1,1.3,1,N,61,17,2,6.5,0.5,0.5,0,0,0.3,7.8,0
2,12-01-2019 20:27,12-01-2019 20:36,1,1.45,1,N,142,239,1,7.5,0.5,0.5,2.2,0,0.3,11,
2,03-01-2019 14:54,03-01-2019 15:00,1,0.39,1,N,239,143,2,5,0,0.5,0,0,0.3,5.8,
2,21-01-2019 18:12,21-01-2019 18:19,1,0.95,1,N,234,224,1,6,0,0.5,1.36,0,0.3,8.16,0
1,28-01-2019 19:44,28-01-2019 19:48,1,1.4,1,N,263,74,1,6,1,0.5,1.55,0,0.3,9.35,0
1,31-01-2019 15:30,31-01-2019 15:45,1,2.5,1,N,158,230,2,12,0,0.5,0,0,0.3,12.8,0
2,26-01-2019 18:08,26-01-2019 18:16,1,1.43,1,N,237,236,1,7.5,0,0.5,1.66,0,0.3,9.96,0
2,11-01-2019 15:28,11-01-2019 15:37,1,1.65,1,N,161,234,2,8,0,0.5,0,0,0.3,8.8,
1,08-01-2019 17:28,08-01-2019 18:07,1,7.4,1,N,230,223,1,28,1,0.5,5.2,0,0.3,35,
4,19-01-2019 15:04,19-01-2019 15:12,1,2.05,1,N,263,229,1,8.5,0,0.5,1.86,0,0.3,11.16,
1,10-01-2019 18:16,10-01-2019 18:43,1,3.6,1,N,143,262,1,18.5,1,0.5,1,0,0.3,21.3,
2,07-01-2019 17:51,07-01-2019 17:56,1,0.74,1,N,263,236,2,5,1,0.5,0,0,0.3,6.8,
2,13-01-2019 09:16,13-01-2019 09:20,1,0.83,1,N,264,264,2,5,0,0.5,0,0,0.3,5.8,
1,25-01-2019 17:35,25-01-2019 17:45,1,0.8,1,N,164,230,2,8,1,0.5,0,0,0.3,9.8,0
1,04-01-2019 19:50,04-01-2019 20:24,1,6.9,1,N,231,36,2,26,1,0.5,0,0,0.3,27.8,
1,29-01-2019 11:27,29-01-2019 11:46,1,6.2,1,N,170,13,1,21,0,0.5,4.36,0,0.3,26.16,0
1,09-01-2019 23:01,09-01-2019 23:02,1,0.5,1,N,170,170,2,3.5,0.5,0.5,0,0,0.3,4.8,
2,27-01-2019 11:30,27-01-2019 11:35,1,0.88,1,N,263,140,1,6,0,0.5,1.36,0,0.3,8.16,0
1,28-01-2019 15:26,28-01-2019 15:29,1,0.3,1,N,116,116,2,4,0,0.5,0,0,0.3,4.8,0
1,07-01-2019 16:41,07-01-2019 16:59,1,2.3,1,N,237,143,1,12.5,1,0.5,2.15,0,0.3,16.45,
1,24-01-2019 16:15,24-01-2019 16:18,1,0.6,1,N,237,236,1,4,1,0.5,1.5,0,0.3,7.3,0
2,08-01-2019 17:19,08-01-2019 17:39,1,3.85,1,N,164,238,1,16.5,1,0.5,3.66,0,0.3,21.96,
1,19-01-2019 12:42,19-01-2019 13:14,1,3.3,1,N,163,113,2,20.5,0,0.5,0,0,0.3,21.3,
1,02-01-2019 13:28,02-01-2019 13:39,1,2.4,1,N,264,264,1,10.5,0,0.5,1,0,0.3,12.3,
2,08-01-2019 07:18,08-01-2019 07:36,1,3.5,1,N,162,231,1,14.5,0,0.5,3.83,0,0.3,19.13,
2,06-01-2019 08:39,06-01-2019 08:42,1,0.7,1,N,237,161,2,4.5,0,0.5,0,0,0.3,5.3,
2,29-01-2019 16:38,29-01-2019 16:48,1,1.06,1,N,170,100,1,7.5,1,0.5,2.32,0,0.3,11.62,0
1,30-01-2019 19:50,30-01-2019 20:01,1,1.5,1,N,230,90,1,9,1,0.5,1.62,0,0.3,12.42,0
2,15-01-2019 15:10,15-01-2019 15:20,1,0.76,1,N,237,141,1,7.5,0,0.5,1.66,0,0.3,9.96,
2,31-01-2019 17:12,31-01-2019 17:20,1,0.82,1,N,162,229,1,7,1,0.5,2.2,0,0.3,11,0
2,18-01-2019 10:14,18-01-2019 10:19,1,0.6,1,N,170,137,1,5.5,0,0.5,1.26,0,0.3,7.56,
2,09-01-2019 13:39,09-01-2019 14:06,1,3.85,1,N,186,263,1,19,0,0.5,3.96,0,0.3,23.76,
1,31-01-2019 09:32,31-01-2019 09:59,1,2.9,1,N,231,170,1,17,0,0.5,3.55,0,0.3,21.35,0
1,31-01-2019 16:11,31-01-2019 16:22,1,1.6,1,N,163,164,1,9,1,0.5,1.62,0,0.3,12.42,0
2,05-01-2019 20:11,05-01-2019 20:27,1,2.12,1,N,211,170,1,12,0.5,0.5,1.5,0,0.3,14.8,
1,19-01-2019 20:30,19-01-2019 20:30,1,0,1,N,68,68,4,2.5,0.5,0.5,0,0,0.3,3.8,
2,14-01-2019 07:08,14-01-2019 07:17,1,1.77,1,N,107,163,2,8.5,0,0.5,0,0,0.3,9.3,
2,27-01-2019 14:55,27-01-2019 15:16,1,3.29,1,N,113,141,1,16,0,0.5,3.36,0,0.3,20.16,0
4,22-01-2019 13:02,22-01-2019 13:33,1,7.19,1,N,263,209,1,24.5,0,0.5,5.06,0,0.3,30.36,
2,16-01-2019 20:29,16-01-2019 20:41,1,2.93,1,N,229,75,2,11.5,0.5,0.5,0,0,0.3,12.8,
2,07-01-2019 16:31,07-01-2019 16:34,1,0.53,1,N,113,90,1,4,1,0.5,1.45,0,0.3,7.25,
2,17-01-2019 09:45,17-01-2019 10:07,1,1.63,1,N,209,144,1,13.5,0,0.5,2.86,0,0.3,17.16,
1,07-01-2019 05:57,07-01-2019 06:11,1,4.8,1,N,234,74,2,15,0,0.5,0,0,0.3,15.8,
2,22-01-2019 10:22,22-01-2019 11:13,1,11.67,1,N,138,161,1,41.5,0,0.5,9.61,5.76,0.3,57.67,0
2,04-01-2019 19:23,04-01-2019 19:29,1,0.38,1,N,264,264,1,5,1,0.5,1.36,0,0.3,8.16,
1,10-01-2019 02:27,10-01-2019 02:36,1,3.3,1,N,230,231,1,11,0.5,0.5,1.85,0,0.3,14.15,
1,26-01-2019 15:11,26-01-2019 15:25,1,1.8,1,N,234,229,1,10.5,0,0.5,2.25,0,0.3,13.55,0
1,17-01-2019 10:25,17-01-2019 10:35,1,2.1,1,N,166,238,2,9.5,0,0.5,0,0,0.3,10.3,
1,25-01-2019 19:02,25-01-2019 19:31,1,4.9,1,N,186,87,1,21.5,1,0.5,4.65,0,0.3,27.95,0
2,10-01-2019 11:30,10-01-2019 11:51,1,5.87,1,N,43,79,1,21,0,0.5,4.36,0,0.3,26.16,
1,09-01-2019 00:11,09-01-2019 00:32,1,9.7,1,N,231,236,1,28.5,0.5,0.5,4.47,0,0.3,34.27,
2,04-01-2019 21:26,04-01-2019 21:45,1,4.27,1,N,75,230,2,16.5,0.5,0.5,0,0,0.3,17.8,
2,19-01-2019 19:58,19-01-2019 20:09,1,3.28,1,N,231,148,2,12.5,0.5,0.5,0,0,0.3,13.8,
1,30-01-2019 15:38,30-01-2019 16:12,1,3.7,1,N,236,186,1,21.5,0,0.5,4.45,0,0.3,26.75,0
2,26-01-2019 23:54,27-01-2019 00:01,1,1.42,1,N,249,234,1,7,0.5,0.5,1.66,0,0.3,9.96,0
1,11-01-2019 22:11,11-01-2019 22:17,1,1,1,N,142,163,1,6,0.5,0.5,1.45,0,0.3,8.75,
2,27-01-2019 00:22,27-01-2019 00:25,1,0.68,1,N,233,137,2,4.5,0.5,0.5,0,0,0.3,5.8,0
2,25-01-2019 17:23,25-01-2019 17:52,1,4.43,1,N,13,161,2,20,1,0.5,0,0,0.3,21.8,0
1,20-01-2019 13:41,20-01-2019 13:50,1,2,1,N,68,100,1,9,0,0.5,1.95,0,0.3,11.75,
2,08-01-2019 09:16,08-01-2019 09:23,1,0.69,1,N,140,237,1,6,0,0.5,1.02,0,0.3,7.82,
1,05-01-2019 16:58,05-01-2019 17:04,1,1.1,1,N,239,24,1,7,0,0.5,2.3,0,0.3,10.1,
2,01-01-2019 17:00,01-01-2019 17:09,1,1.31,1,N,230,107,1,7.5,0,0.5,1.5,0,0.3,9.8,
2,25-01-2019 07:55,25-01-2019 08:05,1,1.22,1,N,43,239,1,8.5,0,0.5,1.86,0,0.3,11.16,0
1,17-01-2019 19:11,17-01-2019 19:27,1,1.9,1,N,113,170,1,10.5,1,0.5,2.45,0,0.3,14.75,
2,30-01-2019 12:25,30-01-2019 12:46,1,7.7,1,N,138,236,1,24.5,0,0.5,3,5.76,0.3,34.06,0
1,05-01-2019 20:19,05-01-2019 20:28,1,1.8,1,N,262,229,1,8.5,0.5,0.5,1.47,0,0.3,11.27,
1,29-01-2019 18:57,29-01-2019 19:01,1,0.8,1,N,236,237,1,5.5,1,0.5,1.2,0,0.3,8.5,0
2,19-01-2019 15:34,19-01-2019 16:03,1,4.74,1,N,79,106,1,21,0,0.5,4.36,0,0.3,26.16,
2,04-01-2019 14:32,04-01-2019 14:37,1,0.76,1,N,234,100,1,5,0,0.5,1.45,0,0.3,7.25,
1,24-01-2019 13:53,24-01-2019 14:01,1,1.4,1,N,140,162,1,7,0,0.5,1.17,0,0.3,8.97,0
2,25-01-2019 07:24,25-01-2019 07:30,1,0.69,1,N,261,265,1,5,0,0.5,1.16,0,0.3,6.96,0
2,30-01-2019 22:39,30-01-2019 22:54,1,2.84,1,N,232,90,1,12.5,0.5,0.5,2.76,0,0.3,16.56,0
2,01-01-2019 01:40,01-01-2019 02:01,1,6.48,1,N,7,74,1,21,0.5,0.5,4.46,0,0.3,26.76,
1,30-01-2019 11:32,30-01-2019 12:26,1,9.6,1,N,137,63,1,39,0,0.5,0,0,0.3,39.8,0
2,12-01-2019 11:26,12-01-2019 11:33,1,1.33,1,N,233,234,1,6.5,0,0.5,1.82,0,0.3,9.12,
2,07-01-2019 17:03,07-01-2019 17:15,1,2.15,1,N,237,238,2,10.5,1,0.5,0,0,0.3,12.3,
2,19-01-2019 11:25,19-01-2019 11:28,1,0.35,1,N,143,143,2,4,0,0.5,0,0,0.3,4.8,
2,19-01-2019 18:49,19-01-2019 19:00,1,1.64,1,N,68,249,1,9,0,0.5,1.96,0,0.3,11.76,
2,11-01-2019 14:46,11-01-2019 15:02,1,1.93,1,N,140,43,1,11,0,0.5,2.36,0,0.3,14.16,
2,10-01-2019 18:50,10-01-2019 18:56,1,0.65,1,N,24,41,1,5.5,1,0.5,1.46,0,0.3,8.76,
2,18-01-2019 20:55,18-01-2019 21:08,1,1.6,1,N,186,161,1,9.5,0.5,0.5,2.16,0,0.3,12.96,
2,26-01-2019 20:23,26-01-2019 20:40,1,3.42,1,N,249,143,1,14.5,0.5,0.5,3.16,0,0.3,18.96,0
2,22-01-2019 09:23,22-01-2019 09:27,1,0.47,1,N,141,141,1,4.5,0,0.5,1.32,0,0.3,6.62,0
2,21-01-2019 15:06,21-01-2019 15:08,1,0.65,1,N,48,68,1,4,0,0.5,1,0,0.3,5.8,0
1,30-01-2019 19:20,30-01-2019 19:25,1,0.9,1,N,237,236,1,5.5,1,0.5,1,0,0.3,8.3,0
2,04-01-2019 13:06,04-01-2019 13:15,1,1.1,1,N,238,43,2,8,0,0.5,0,0,0.3,8.8,
2,22-01-2019 17:13,22-01-2019 17:26,1,2.44,1,N,166,236,1,11,1,0.5,2.56,0,0.3,15.36,0
2,25-01-2019 18:10,25-01-2019 18:18,1,0.87,1,N,162,230,1,7,1,0.5,1.76,0,0.3,10.56,0
2,06-01-2019 01:43,06-01-2019 01:55,1,3.68,1,N,186,13,1,13,0.5,0.5,3.58,0,0.3,17.88,
2,21-01-2019 10:25,21-01-2019 10:36,1,2.36,1,N,107,4,1,10,0,0.5,0,0,0.3,10.8,0
2,20-01-2019 12:38,20-01-2019 12:42,1,0.98,1,N,264,264,1,5,0,0.5,1.16,0,0.3,6.96,
1,13-01-2019 15:30,13-01-2019 15:32,1,0.5,1,N,48,50,1,3.5,0,0.5,0.85,0,0.3,5.15,
2,14-01-2019 09:06,14-01-2019 09:24,1,2.95,1,N,186,238,2,14,0,0.5,0,0,0.3,14.8,
1,05-01-2019 18:48,05-01-2019 18:48,1,0,1,Y,186,264,2,10,0.5,0.5,0,0,0.3,11.3,
1,08-01-2019 14:07,08-01-2019 14:33,1,10,1,N,138,144,1,31,0,0.5,6.35,0,0.3,38.15,
4,10-01-2019 22:44,10-01-2019 23:17,1,6.28,1,N,249,181,1,24,0.5,0.5,2,0,0.3,27.3,
2,04-01-2019 14:38,04-01-2019 14:45,1,0.73,1,N,229,141,1,6,0,0.5,1.36,0,0.3,8.16,
1,25-01-2019 19:49,25-01-2019 19:53,1,0.8,1,N,48,246,2,5,1,0.5,0,0,0.3,6.8,0
2,15-01-2019 15:44,15-01-2019 15:58,1,1.92,1,N,238,142,1,11,0,0.5,1.5,0,0.3,13.3,
2,18-01-2019 22:26,18-01-2019 22:34,1,1.55,1,N,107,233,1,8,0.5,0.5,1.86,0,0.3,11.16,
2,17-01-2019 10:41,17-01-2019 10:56,1,4.83,1,N,79,231,1,16.5,0,0.5,0.5,0,0.3,17.8,
2,31-01-2019 07:02,31-01-2019 07:15,1,2.27,1,N,107,246,2,11,0,0.5,0,0,0.3,11.8,0
1,06-01-2019 19:57,06-01-2019 20:07,1,2.2,1,Y,107,162,1,10,0,0.5,2.15,0,0.3,12.95,
2,17-01-2019 07:27,17-01-2019 07:32,1,0.78,1,N,186,234,1,5,0,0.5,1.45,0,0.3,7.25,
1,23-01-2019 20:08,23-01-2019 20:28,1,2.8,1,N,100,144,2,14.5,0.5,0.5,0,0,0.3,15.8,0
2,16-01-2019 09:34,16-01-2019 09:57,1,3.98,1,N,48,231,2,18,0,0.5,0,0,0.3,18.8,
2,11-01-2019 04:42,11-01-2019 04:59,1,5.33,1,N,48,7,1,18,0.5,0.5,3.86,0,0.3,23.16,
1,07-01-2019 11:13,07-01-2019 11:36,1,2,1,N,169,18,1,15,0,0.5,0,0,0.3,15.8,
1,16-01-2019 12:50,16-01-2019 12:55,1,1,1,N,236,237,2,6,0,0.5,0,0,0.3,6.8,
1,02-01-2019 11:05,02-01-2019 11:30,1,11.8,1,N,132,138,1,35.5,0,0.5,3,0,0.3,39.3,
1,27-01-2019 12:38,27-01-2019 12:45,1,0.9,1,N,229,163,1,6.5,0,0.5,1.46,0,0.3,8.76,0
1,29-01-2019 14:30,29-01-2019 14:49,1,1.5,1,N,263,140,1,12.5,0,0.5,3.3,0,0.3,16.6,0
2,15-01-2019 15:45,15-01-2019 16:38,1,13.65,1,N,223,76,1,46.5,0,0.5,0,0,0.3,47.3,
2,03-01-2019 08:09,03-01-2019 08:13,1,0.51,1,N,41,41,2,5,0,0.5,0,0,0.3,5.8,
1,17-01-2019 10:51,17-01-2019 10:57,1,1.2,1,N,137,229,1,6.5,0,0.5,1.45,0,0.3,8.75,
2,14-01-2019 18:14,14-01-2019 18:24,1,1.61,1,N,48,158,2,8.5,1,0.5,0,0,0.3,10.3,
1,31-01-2019 07:29,31-01-2019 07:35,1,1.2,1,N,162,141,2,6.5,0,0.5,0,0,0.3,7.3,0
2,07-01-2019 10:51,07-01-2019 11:07,1,4.57,1,N,138,226,2,16,0,0.5,0,0,0.3,16.8,
2,26-01-2019 17:45,26-01-2019 18:03,1,2.1,1,N,186,211,1,12,0,0.5,2.56,0,0.3,15.36,0
2,30-01-2019 23:03,30-01-2019 23:12,1,1.91,1,N,143,151,1,8.5,0.5,0.5,1.96,0,0.3,11.76,0
4,29-01-2019 22:09,29-01-2019 22:16,1,1.15,1,N,234,107,1,6.5,0.5,0.5,1.56,0,0.3,9.36,0
2,04-01-2019 00:20,04-01-2019 00:52,1,7.04,1,N,163,244,1,25.5,0.5,0.5,5,0,0.3,31.8,
2,23-01-2019 21:36,23-01-2019 21:53,1,3.07,1,N,163,224,1,13,0.5,0.5,2.86,0,0.3,17.16,0
1,03-01-2019 06:50,03-01-2019 06:55,1,0.8,1,N,100,161,2,5.5,0,0.5,0,0,0.3,6.3,
2,14-01-2019 06:53,14-01-2019 06:56,1,0.5,1,N,68,100,2,4,0,0.5,0,0,0.3,4.8,
2,31-01-2019 10:50,31-01-2019 11:02,1,2.3,1,N,140,170,1,10.5,0,0.5,2.26,0,0.3,13.56,0
1,08-01-2019 13:19,08-01-2019 13:42,1,9.9,1,N,138,162,1,30,0,0.5,7.3,5.76,0.3,43.86,
2,05-01-2019 05:10,05-01-2019 05:16,1,1.27,1,N,186,161,1,6.5,0.5,0.5,2.34,0,0.3,10.14,
2,04-01-2019 17:12,04-01-2019 17:39,1,4.78,1,N,261,229,2,20,1,0.5,0,0,0.3,21.8,
2,11-01-2019 10:50,11-01-2019 10:55,1,0.58,1,N,144,125,1,5.5,0,0.5,1.89,0,0.3,8.19,
1,29-01-2019 14:22,29-01-2019 14:29,1,0.8,1,N,161,229,1,6.5,0,0.5,1.83,0,0.3,9.13,0
1,11-01-2019 08:25,11-01-2019 08:29,1,0.7,1,N,114,113,1,5,0,0.5,1.15,0,0.3,6.95,
1,14-01-2019 15:14,14-01-2019 15:23,1,1.2,1,N,237,263,1,7.5,0,0.5,2.05,0,0.3,10.35,
2,10-01-2019 13:40,10-01-2019 13:49,1,1.75,1,N,158,100,2,8.5,0,0.5,0,0,0.3,9.3,
2,17-01-2019 19:41,17-01-2019 19:45,1,1.01,1,N,162,141,1,5,1,0.5,1.36,0,0.3,8.16,
2,14-01-2019 18:19,14-01-2019 18:34,1,2.3,1,N,162,164,1,11.5,1,0.5,2.66,0,0.3,15.96,
2,14-01-2019 16:12,14-01-2019 16:19,1,0.82,1,N,166,41,2,6,1,0.5,0,0,0.3,7.8,
2,13-01-2019 20:29,13-01-2019 20:37,1,1.4,1,N,79,4,2,7.5,0.5,0.5,0,0,0.3,8.8,
1,03-01-2019 05:46,03-01-2019 05:48,1,1,1,N,237,263,1,4.5,0.5,0.5,1.04,0,0.3,6.84,
2,02-01-2019 09:18,02-01-2019 09:28,1,1.5,1,N,249,68,1,9,0,0.5,1.96,0,0.3,11.76,
2,08-01-2019 08:06,08-01-2019 08:20,1,0,1,N,161,141,1,9,0,0.5,1.96,0,0.3,11.76,
